"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"SH3BGRL",9.49334596286581e-42,0.650885547861686,0.836,0.59,2.00584906849392e-37
"LDHB",2.26327516486713e-41,-0.616213623760548,0.726,0.907,4.78207409584775e-37
"HLA-E",2.78828547596015e-41,-0.604149050116747,0.998,0.997,5.89136838215621e-37
"RPL13",3.12171604944493e-41,0.240495472562689,1,1,6.59587384087218e-37
"CHD3",3.54574637605029e-41,-0.55012664503241,0.929,0.979,7.49180751795665e-37
"PSMB1",3.54910489268045e-41,0.447474530386868,1,0.981,7.49890372774453e-37
"ASCL1",5.51544402219875e-41,-0.858581035347096,0.174,0.526,1.16535816745037e-36
"KLHDC9",1.21468986172191e-40,0.488572031049188,0.54,0.219,2.56651820883221e-36
"MZT2B",1.23108033389217e-40,0.330594198199774,1,1,2.60114963748076e-36
"TEAD2",1.32461317356533e-40,0.509020466746997,0.736,0.386,2.79877517442618e-36
"HERPUD1",3.8753592738166e-40,-0.552178997378205,0.907,0.97,8.18824660964709e-36
"BHLHE40",4.42446206143706e-40,-0.504270017576702,0.956,0.996,9.34844588961036e-36
"POLR2B",5.2114094971471e-40,0.492943530184089,0.958,0.863,1.10111871265221e-35
"ACADVL",5.55658690057855e-40,-0.472230197484255,0.963,0.992,1.17405124622324e-35
"RHOBTB3",7.41859201151549e-40,-0.620257294603618,0.205,0.569,1.56747430611311e-35
"AC089998.1",8.13964060140927e-40,0.283964425271011,0.191,0.018,1.71982466267177e-35
"FGFR1",9.60928089754622e-40,0.611900407445085,0.895,0.666,2.03034496084254e-35
"PTGFRN",1.57903121579349e-39,0.577101299186157,0.748,0.447,3.33633505585007e-35
"CPNE7",1.70029749977393e-39,0.590982439120076,0.98,0.956,3.59255858727234e-35
"ACOX3",2.50075691361045e-39,0.505614910339686,0.66,0.339,5.28384928276751e-35
"DNPEP",2.7444467173833e-39,0.537786287498523,0.971,0.854,5.79874146915918e-35
"SLC2A4RG",3.10392657326405e-39,0.493897971999721,0.985,0.919,6.55828645664962e-35
"HNRNPA2B1",4.06163625066685e-39,0.326811189554424,1,1,8.58183123403398e-35
"EMC4",4.82567555888292e-39,-0.543914882238652,0.804,0.943,1.01961698883637e-34
"HOXC10",5.14525857558449e-39,-0.610233132179551,0.218,0.563,1.08714168443525e-34
"GOLM1",6.786042119389e-39,0.518794820584304,0.976,0.887,1.4338228394057e-34
"ACSL3",7.58089515143796e-39,-0.636569330669772,0.787,0.928,1.60176733654733e-34
"AC091978.1",9.41398383020266e-39,0.344241288095585,0.315,0.073,1.98908064348352e-34
"RPL17",1.11400925191743e-38,0.215491272015121,1,1,2.35379014837634e-34
"MSMB",2.15330234610676e-38,0.73425006154814,0.677,0.367,4.54971252708897e-34
"SMC4",3.10165314283312e-38,0.575021709895807,0.824,0.536,6.55348292549209e-34
"MAPT",3.42269058733987e-38,0.566630517702989,0.699,0.381,7.23180294199042e-34
"CACNA1H",5.49865461610633e-38,-0.625061914681498,0.269,0.6,1.16181073383711e-33
"PPDPF",5.94653986895673e-38,0.332135063607227,1,1,1.25644440891187e-33
"LRRC26",6.22567676980426e-38,0.431952333210651,1,0.964,1.31542324469194e-33
"TOX3",6.23742188629349e-38,0.464367326108709,0.631,0.295,1.31790487035495e-33
"TSTA3",7.55005211417559e-38,0.552514078500403,0.861,0.641,1.59525051120416e-33
"BAG3",8.60477751110526e-38,0.608624082956084,0.873,0.664,1.81810344032143e-33
"MEAF6",1.00445635693229e-37,0.529436351450422,0.944,0.817,2.12231583656223e-33
"CXCL9",1.04202850683525e-37,-1.00724007965777,0.516,0.756,2.2017020320922e-33
"PCED1B",1.20201807795652e-37,-0.763417915161274,0.663,0.856,2.53974399691433e-33
"MESP1",1.25449966637826e-37,0.601087092528797,0.978,0.897,2.65063234509062e-33
"TCEAL4",2.08942323208196e-37,0.347190414115793,1,1,4.41474234706597e-33
"ZNF138",2.46259674429888e-37,0.410625242944874,0.494,0.185,5.2032206610291e-33
"CEP89",2.62435410139607e-37,0.525180720899114,0.831,0.558,5.54499778083975e-33
"NDP",2.80219900451149e-37,-0.715645688760373,0.242,0.563,5.92076627663232e-33
"C7orf50",7.79975165963132e-37,0.483318048627584,0.968,0.838,1.6480095281635e-32
"TSKU",8.65328897438495e-37,-0.610496856978236,0.702,0.864,1.8283534273978e-32
"GADD45B",8.76719688085843e-37,0.531806388992522,0.91,0.737,1.85242102895658e-32
"RIN2",9.45854710828705e-37,0.5220383516083,0.726,0.421,1.99849641850997e-32
"HSPB1",9.75770878924725e-37,0.224358470075654,1,1,2.06170629008005e-32
"SHC1",1.29599099404079e-36,0.494096588330873,0.958,0.828,2.73829937130878e-32
"BAG1",2.0209235125068e-36,0.5267174408936,0.968,0.904,4.27000928957562e-32
"SMS",2.04832314845389e-36,-0.53630857805922,0.885,0.977,4.32790198036822e-32
"HSP90AA1",2.19737359199042e-36,-0.225593406521289,1,1,4.64283066251655e-32
"MAP1LC3A",2.74391083712516e-36,-0.582176509278999,0.377,0.672,5.79760920776175e-32
"CNIH4",3.49627164075262e-36,0.458814844326634,0.98,0.925,7.38727234974622e-32
"TGIF1",3.54899484724256e-36,0.496787385151038,0.954,0.84,7.4986712127388e-32
"DNAJA1",3.7298208363019e-36,0.424006127954446,1,0.99,7.88073844502228e-32
"CYHR1",4.37107451673252e-36,0.488250718625115,0.944,0.829,9.23564334640414e-32
"LTO1",4.41334195991646e-36,0.546079477853437,0.87,0.637,9.32495022710749e-32
"PLEKHD1",4.74826194660113e-36,0.494374523204067,0.658,0.341,1.00326026669735e-31
"SNRPD2",4.91685401400522e-36,0.302347074129397,1,1,1.03888208461916e-31
"RPL37A",5.74444718894126e-36,0.197125700446061,1,1,1.2137442465514e-31
"HECTD1",6.26475565841077e-36,0.534188387416991,0.878,0.637,1.32368022306561e-31
"SLC25A11",6.59827121180909e-36,-0.542429395044724,0.797,0.929,1.39414872434314e-31
"PDE5A",7.06401480137145e-36,-0.833697039410801,0.284,0.597,1.49255568738177e-31
"RPS15A",7.34482624274608e-36,0.265160488222335,1,1,1.55188833682982e-31
"PRDX4",1.02971855317511e-35,-0.510604630171408,0.932,0.978,2.17569233100368e-31
"HSP90AB1",1.12861703778052e-35,-0.209677837437077,1,1,2.38465493912646e-31
"TFAP2C",1.15702577946258e-35,0.569610528005177,0.751,0.457,2.44467976942648e-31
"SNU13",1.43572608619459e-35,-0.477816010310445,0.924,0.987,3.03354564752056e-31
"CPSF1",1.45046580605459e-35,0.540018154807406,0.87,0.666,3.06468920161274e-31
"MISP",1.47475668102292e-35,0.49906524697503,0.924,0.725,3.11601339133334e-31
"SYNGR2",1.53099797277354e-35,-0.321062716432154,1,1,3.23484561667322e-31
"GAMT",1.629780764453e-35,0.477717989661247,0.941,0.827,3.44356377721274e-31
"GATA3-AS1",1.77843398438062e-35,-0.563309283540947,0.905,0.955,3.75765316559781e-31
"MRPS18B",1.95006462053397e-35,-0.485561309874782,0.9,0.978,4.12029153672623e-31
"MIF",2.44122301850162e-35,-0.234022106695185,1,1,5.15806011579208e-31
"RBM24",3.07291250022999e-35,0.491854878817527,0.55,0.241,6.49275682173595e-31
"AFAP1L2",3.21231796807015e-35,0.375863186370328,0.381,0.12,6.78730663473542e-31
"PIM3",3.66545631628959e-35,-0.510492557762105,0.941,0.988,7.74474265068827e-31
"ICA1",4.15130504655668e-35,0.518816396802234,0.822,0.547,8.7712924328696e-31
"MB",4.70049610671833e-35,-0.519506129429715,0.919,0.987,9.93167822388517e-31
"WWP1",4.75537722705615e-35,-0.506481400676591,0.966,0.995,1.00476365430469e-30
"SLC7A2",5.22898689651598e-35,-0.664693701574434,0.55,0.798,1.10483264136486e-30
"TRIB2",5.50215180614177e-35,0.585642793186444,0.897,0.697,1.16254965511969e-30
"AC027601.6",6.72518794590584e-35,0.449695542827132,0.496,0.203,1.42096496109045e-30
"S100A1",6.89128612071327e-35,0.410160879908144,0.474,0.183,1.45605984444551e-30
"USP14",8.03137304378919e-35,0.555773860971264,0.949,0.858,1.69694881042222e-30
"RAMP1",9.56378304540136e-35,0.459790377933256,0.988,0.85,2.02073171966285e-30
"PERP",9.62067018200798e-35,0.484656033449753,0.968,0.867,2.03275140275647e-30
"KRTCAP2",9.87339720632407e-35,0.31684773959733,1,1,2.08615009572421e-30
"CMTM6",9.96649823191064e-35,-0.56814745500484,0.672,0.856,2.1058214114204e-30
"CD164",1.38476673889783e-34,0.393803406625153,0.998,0.975,2.92587364261723e-30
"TMEM183A",1.44541657244132e-34,0.493749473487258,0.963,0.87,3.05402067591127e-30
"SOCS2",1.47225924820468e-34,-0.704079872820691,0.557,0.773,3.11073656553167e-30
"TUFT1",1.5591597796006e-34,0.514069584734318,0.753,0.485,3.2943486983181e-30
"TOMM5",1.60563476998889e-34,0.431754137666498,0.988,0.972,3.39254570550953e-30
"ACSF2",2.61338596934393e-34,0.512590246021799,0.834,0.567,5.52182321462679e-30
"TXNL4A",2.61831701500052e-34,0.388030830025387,0.995,0.991,5.5322420209946e-30
"TMEM176B",2.64899178809866e-34,-0.48380067149133,0.927,0.98,5.59705474907365e-30
"CA12",2.87782297406164e-34,-0.551679097446825,0.917,0.972,6.08055216189483e-30
"MAF1",3.09719696037139e-34,0.464494926868591,0.963,0.859,6.54406745756872e-30
"SF3B5",3.4701705973565e-34,0.417809183251377,0.988,0.947,7.33212345515455e-30
"SERPINB6",3.79318127819779e-34,-0.42014275130553,0.98,0.998,8.01461272270411e-30
"NOXA1",3.97556040269458e-34,0.515344611672923,0.851,0.599,8.39996157485338e-30
"TPCN2",4.23904545421414e-34,0.523967862449464,0.726,0.457,8.95667914020905e-30
"BMERB1",4.4196437405051e-34,0.466112558012964,0.535,0.238,9.33826525931322e-30
"GPX4",4.64981122915463e-34,0.335922043396832,1,1,9.82458614608081e-30
"D2HGDH",5.55653691690589e-34,0.572960018224467,0.905,0.752,1.17404068517305e-29
"TMEM150C",6.01113080719938e-34,-0.508857604109309,1,0.999,1.27009182825316e-29
"CD9",6.44507704351771e-34,0.310217789303902,1,1,1.36178032852486e-29
"PSMB6",9.45576342742703e-34,-0.45845301576685,0.936,0.981,1.99790825458106e-29
"CKS1B",1.40416727608761e-33,0.550973327436516,0.956,0.885,2.9668650376455e-29
"MXRA8",1.54277560584849e-33,-0.582919898703617,0.711,0.886,3.25973057759728e-29
"FTH1",1.90002744577001e-33,0.190724541777683,1,1,4.01456799016745e-29
"ASPM",1.92526507244024e-33,0.450779230534214,0.545,0.248,4.06789257155898e-29
"DUSP4",2.23815668584356e-33,-0.623768597659978,0.308,0.602,4.72900126151886e-29
"PTMS",2.43610588369885e-33,0.320065729474083,1,1,5.1472481216673e-29
"CCND1",2.79014424938789e-33,0.419681137729714,1,1,5.89529578453167e-29
"SORD",2.85441947306375e-33,0.509583865848096,0.944,0.822,6.0311029046364e-29
"RPL3",2.9310285247882e-33,-0.264730943013409,1,1,6.19297017002498e-29
"SCUBE3",3.49779181526165e-33,-0.709872326016006,0.203,0.516,7.39048432646635e-29
"LINC00645",4.15790652396092e-33,-1.30825625240672,0.188,0.483,8.78524069447703e-29
"CENPW",4.16780968748979e-33,0.46492618854707,0.55,0.265,8.80616508869718e-29
"AC093001.1",5.03148767422924e-33,0.675189388307068,0.873,0.624,1.0631030306879e-28
"PWWP3A",5.23134852684816e-33,0.519367460535445,0.768,0.523,1.10533163023775e-28
"TSPAN5",5.33540054279718e-33,-0.622946525679493,0.257,0.556,1.12731678068762e-28
"VANGL1",5.66868664664148e-33,0.435906102609929,0.562,0.264,1.19773680156888e-28
"TAP1",5.79936137813668e-33,-0.654893138132604,0.936,0.979,1.2253470655865e-28
"GNL2",6.320919225197e-33,0.46524223152887,0.736,0.445,1.33554702309187e-28
"DGAT1",7.11968525764293e-33,0.465984443059551,0.836,0.606,1.50431829808737e-28
"DNAJC15",7.84608463988377e-33,0.468047489709983,0.922,0.766,1.65779922356104e-28
"GPC3",1.0298986655874e-32,-0.749641900424608,0.303,0.607,2.17607289051962e-28
"DNALI1",1.08782597637923e-32,-0.507704964043339,0.164,0.484,2.29846750549167e-28
"CBWD6",1.25831172975111e-32,0.359170769460185,0.381,0.127,2.65868685379112e-28
"GLUL",1.27367744328545e-32,0.319235737988032,1,1,2.69115306991783e-28
"MCCC2",1.34132410399987e-32,0.429789992359665,0.998,0.975,2.83408369934132e-28
"HES6",1.540438688739e-32,0.499404085965693,0.741,0.478,3.25479290543664e-28
"NEU1",1.57308802960128e-32,-0.568922907976601,0.438,0.698,3.32377769774454e-28
"RPL13A",1.71244682402172e-32,0.175209936888627,1,1,3.61822889447549e-28
"TST",1.98280038645294e-32,-0.54961422161773,0.557,0.782,4.18945893653642e-28
"SHARPIN",2.15954786609181e-32,0.480879464920048,0.883,0.719,4.56290868626539e-28
"C1orf122",2.23981206157773e-32,0.452854414084816,0.978,0.92,4.73249890490758e-28
"PIEZO1",3.62679100935648e-32,0.388660563456058,0.995,0.974,7.6630467236693e-28
"KRT23",4.00770350746456e-32,0.430150447694544,0.355,0.111,8.46787674092187e-28
"TMSB4X",4.91476351746829e-32,-0.393804803913813,1,1,1.03844038360588e-27
"DHRS3",5.05793337867378e-32,-0.552068028583076,0.509,0.773,1.06869074357998e-27
"EPB41L5",5.40239904735093e-32,0.467040794364629,0.856,0.579,1.14147289471478e-27
"RNF167",7.67484707656839e-32,-0.494193389879622,0.792,0.917,1.62161843880814e-27
"CHCHD10",8.53301842699263e-32,-0.490559524569198,0.919,0.98,1.80294146343927e-27
"PRDX1",9.78421345383807e-32,0.316207883719456,1,0.999,2.06730646066145e-27
"RPL18",1.23098988398701e-31,0.227426645189625,1,1,2.60095852587615e-27
"FAM83H",1.32653833035956e-31,0.462969712853092,0.929,0.808,2.80284283821671e-27
"COLEC12",1.4416867240745e-31,-0.735829444093617,0.709,0.838,3.046139879297e-27
"HMGB3",1.47291657933272e-31,0.382364264837447,0.932,0.801,3.11212544047211e-27
"AGRN",1.69808659480426e-31,0.474966903649774,0.802,0.54,3.58788716616192e-27
"CCDC61",1.89140912987514e-31,0.400170720596894,0.548,0.254,3.99635835051318e-27
"POLR2I",2.06886745498252e-31,0.387731825608113,0.995,0.974,4.37131004563257e-27
"S1PR3",2.1645898905545e-31,0.429825323023971,0.482,0.206,4.57356197975259e-27
"RND1",2.60344679673802e-31,0.487616175755795,0.736,0.449,5.50082273682777e-27
"PKM",2.80633003491337e-31,-0.376452919241843,0.998,0.999,5.92949473076845e-27
"SCRIB",4.18319034359003e-31,0.470063467798006,0.878,0.692,8.83866287697137e-27
"CNDP2",4.70306862796928e-31,0.377668667426043,0.995,0.989,9.93711370403629e-27
"RANGAP1",6.83316593302824e-31,-0.487636321791319,0.807,0.935,1.44377962998954e-26
"HLA-DPB1",6.89644860571054e-31,-0.605740934597934,0.858,0.925,1.45715062590058e-26
"AL445524.1",9.94336114988904e-31,0.46136914771342,0.663,0.371,2.10093277736006e-26
"CCNG2",1.01451643615978e-30,0.483135721292409,0.873,0.671,2.14357177796199e-26
"SLC16A3",1.14954667422201e-30,-0.583868388538942,0.506,0.737,2.42887716796369e-26
"HNRNPU",1.15475639528167e-30,0.291972575669231,1,1,2.43988478759064e-26
"ATP6V1H",1.5481863401073e-30,-0.492189377962663,0.726,0.885,3.27116291801272e-26
"HLA-DPA1",1.62887403368865e-30,-0.598076782724726,0.863,0.929,3.44164794578074e-26
"SRARP",1.97373894322194e-30,-0.441447821101543,0.971,0.993,4.17031301313365e-26
"TTF2",2.02533505893357e-30,0.414946057482687,0.482,0.208,4.27933044602073e-26
"MYBL2",2.2231830194555e-30,0.479954474047729,0.729,0.439,4.69736340180752e-26
"COX6B1",2.29786724366271e-30,0.262711781998082,1,1,4.85516369913494e-26
"MMP11",2.38454420424304e-30,0.599615374472213,0.978,0.905,5.03830344914513e-26
"LIN7A",2.5659549043421e-30,-0.585250736450066,0.2,0.495,5.42160611738442e-26
"BACH1",2.61310648966808e-30,0.426270302964211,0.533,0.255,5.52123270201969e-26
"TM7SF2",2.92011226930877e-30,0.517368794296246,0.746,0.503,6.1699052138225e-26
"NDRG1",3.93950650538322e-30,0.403668794690943,0.946,0.796,8.32378329522421e-26
"S100P",3.95188103590344e-30,0.257383347300304,1,1,8.34992944076038e-26
"FLAD1",4.42861428634942e-30,0.458127581308059,0.944,0.834,9.35721912562768e-26
"LINC02519",5.85918107865742e-30,0.403437987045289,0.416,0.159,1.23798637010953e-25
"IGSF3",5.91123588020981e-30,0.459369598637986,0.631,0.353,1.24898502912953e-25
"IRF6",6.06867853858052e-30,0.544789912675405,0.861,0.691,1.28225108841668e-25
"PLPPR3",6.09946129677527e-30,0.449443521682132,0.526,0.244,1.28875517739565e-25
"AGR2",6.68419349480792e-30,0.458506645788744,1,0.999,1.41230324351797e-25
"PTK2",8.06432060641056e-30,0.457526009924452,0.846,0.629,1.70391030092849e-25
"SIKE1",1.1029572903329e-29,0.410236481294053,0.628,0.336,2.33043845874439e-25
"SUB1",1.12559905791261e-29,0.372478340876533,0.998,0.999,2.37827824946356e-25
"SMIM22",1.19494760481761e-29,0.229349753113345,1,1,2.52480479421912e-25
"FASN",1.44256080489111e-29,-0.395259579255024,1,1,3.04798672465442e-25
"SHROOM3",1.46673579808717e-29,0.418778483154679,0.65,0.356,3.09906606777838e-25
"MYL12A",1.49150368791913e-29,0.362995754915361,0.99,0.98,3.15139814220433e-25
"MUC5B",1.5455819838623e-29,0.347229318729028,0.995,0.915,3.26566017370266e-25
"NDUFB9",1.59256428381251e-29,-0.302067997352809,1,1,3.36492907526746e-25
"HSPA6",1.76990412633986e-29,0.479536281682316,0.773,0.515,3.7396304285435e-25
"ALDH2",1.83347787995613e-29,0.508807614600697,0.873,0.69,3.8739554125593e-25
"TMCC1",1.84493612090398e-29,0.415970610150354,0.677,0.389,3.89816552985801e-25
"HIST1H4H",1.89417637406082e-29,-0.493253267423925,0.949,0.988,4.00220526075311e-25
"CDC34",1.91109058284139e-29,0.453965073361003,0.863,0.654,4.03794329248557e-25
"TPD52",2.02883164491278e-29,-0.417623041532005,0.998,0.999,4.28671838253621e-25
"HAX1",2.17919992372743e-29,0.376300692079593,0.985,0.966,4.60443151884368e-25
"ISOC2",3.15103369331263e-29,0.46965674257164,0.919,0.782,6.65781909060025e-25
"MYCBP",3.59897550906889e-29,0.529148455201709,0.773,0.561,7.60427535311165e-25
"ANAPC11",4.67585819312523e-29,0.260986403300166,1,1,9.87962077625429e-25
"SLC9A3R1",5.16205025703147e-29,-0.27841777515068,1,1,1.09068959880818e-24
"RPL12",5.93407675186765e-29,0.219143932539271,1,1,1.25381107690212e-24
"CKMT1A",7.62425057517188e-29,-0.489809128500239,0.213,0.511,1.61092790402807e-24
"HES1",7.90811473372141e-29,0.480539131661537,0.934,0.857,1.670905562088e-24
"CDCA8",7.91319779531389e-29,0.425514547236996,0.538,0.263,1.67197956217187e-24
"AC096996.2",8.11792357322319e-29,0.237434561568567,0.198,0.036,1.71523607178633e-24
"ECH1",1.3167283570178e-28,-0.459504888176002,0.905,0.978,2.78211534554292e-24
"SLC27A2",1.62501352278704e-28,-0.526043119994734,0.171,0.462,3.43349107229673e-24
"HMGN2",1.66689392909376e-28,0.325636880985757,1,1,3.52198018278221e-24
"DUSP23",2.55045921334671e-28,0.437333762526661,0.98,0.927,5.38886527188027e-24
"BROX",2.87302847329064e-28,0.434558303432932,0.958,0.849,6.0704218612158e-24
"MT1G",2.96891385661678e-28,0.476221421155683,0.836,0.599,6.2730180876456e-24
"RNF126",3.02273207687727e-28,0.415546122053251,0.785,0.495,6.38673060523399e-24
"AC068888.1",3.51041060677561e-28,-0.465164119784894,0.782,0.912,7.4171465710562e-24
"SLC22A23",3.61514242658172e-28,0.479661325124177,0.733,0.492,7.63843443312452e-24
"SPCS1",3.64011759699038e-28,-0.375992204241709,0.995,0.997,7.69120447068097e-24
"HPX",5.01680877466179e-28,-0.591475877495598,0.369,0.619,1.06000152599829e-23
"TP53I11",6.63686751087352e-28,0.424697038329776,0.949,0.837,1.40230373637247e-23
"VAPA",6.79590932136579e-28,0.370640325004736,0.995,0.972,1.43590768051138e-23
"DAZAP1",6.84563124070956e-28,0.451502081630616,0.941,0.827,1.44641342484952e-23
"MZB1",7.35804822449382e-28,-0.524352694431856,0.303,0.59,1.5546820093533e-23
"YES1",7.52816758156115e-28,0.400616219307503,0.716,0.426,1.59062652830806e-23
"PFDN2",7.85631427657977e-28,0.397366989369425,0.973,0.909,1.65996064349854e-23
"CD55",8.25335063999689e-28,0.375697303876008,0.995,0.978,1.74385045672494e-23
"FAU",8.39265869104339e-28,0.254660114374398,1,1,1.77328485483056e-23
"ABLIM3",1.02841877464155e-27,-0.503973986828355,0.247,0.535,2.17294602894013e-23
"RPL35A",1.06375033607866e-27,0.193936399874936,1,1,2.2475980851006e-23
"EMP2",1.08860268959509e-27,0.445724708732733,0.895,0.735,2.30010862284547e-23
"PSCA",1.15856879183908e-27,0.420874369485361,0.489,0.231,2.4479400002768e-23
"TRPM4",1.23679356847421e-27,0.462135604476947,0.817,0.57,2.61322113082916e-23
"DHCR24",1.53635220644554e-27,0.377851577482745,0.993,0.954,3.24615857699879e-23
"UBE2G1",1.63104509910336e-27,-0.476616306082603,0.645,0.822,3.44623518989548e-23
"SRP54",2.01257689499445e-27,0.472142405608662,0.924,0.817,4.25237372143378e-23
"MAPK8IP2",2.04663222414815e-27,-0.516379423846287,0.394,0.642,4.32432922640263e-23
"HLA-DQA1",2.09681888184051e-27,-0.590340153036368,0.633,0.817,4.43036861544081e-23
"GALNT2",2.10440225126427e-27,0.468532184839988,0.836,0.621,4.44639151669627e-23
"TMED10",2.12850649795569e-27,-0.394744893635958,0.976,0.996,4.49732137953057e-23
"GGCT",2.45181180553467e-27,0.431839073261657,0.954,0.885,5.1804331639142e-23
"SRP14",2.4748481695422e-27,-0.286004383687653,1,1,5.22910669742572e-23
"MYL12B",3.14402731505836e-27,0.286472292997654,1,0.999,6.64301531398682e-23
"NUAK1",3.23908515698176e-27,0.35849645533672,0.467,0.202,6.84386302818677e-23
